age,race,sex,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,two_year_recid,decile_score,score_text,charge_degree,sex_male
27,African-American,Male,10,F,Driving While License Revoked,0,0,0,1,9,High,1,1
22,Caucasian,Male,1,M,Battery,0,0,0,0,7,Medium,0,1
26,African-American,Male,3,M,arrest case no charge,0,1,0,1,6,Medium,0,1
26,Caucasian,Male,7,M,Susp Drivers Lic 1st Offense,0,0,0,0,6,Medium,0,1
29,Caucasian,Male,3,F,Possession of Cocaine,0,0,0,1,4,Low,1,1
42,African-American,Female,17,F,Possession of Cocaine,3,0,0,1,10,High,1,0
30,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
34,Caucasian,Male,1,F,Burglary Unoccupied Dwelling,0,0,0,0,5,Medium,1,1
23,Caucasian,Male,3,M,Battery,0,0,7,0,7,Medium,0,1
47,Caucasian,Female,0,M,Battery,0,0,0,0,1,Low,0,0
55,Caucasian,Male,2,M,arrest case no charge,0,0,0,0,1,Low,0,1
30,Hispanic,Male,0,M,DUI Property Damage/Injury,0,0,0,0,3,Low,0,1
43,African-American,Male,2,F,Possession of Cocaine,0,0,0,0,7,Medium,1,1
45,African-American,Male,38,F,Felony Battery w/Prior Convict,0,0,0,1,8,High,1,1
30,Hispanic,Male,0,M,Battery,0,0,0,0,1,Low,0,1
61,Caucasian,Female,15,F,Felony Petit Theft,0,0,0,0,6,Medium,1,0
49,Caucasian,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
49,African-American,Male,1,M,Battery,0,0,0,0,1,Low,0,1
42,African-American,Male,1,F,Possession Of Amphetamine,0,0,0,0,1,Low,1,1
24,African-American,Male,1,M,Battery,0,0,0,0,7,Medium,0,1
51,Caucasian,Male,0,F,Possession of Cannabis,0,0,0,0,1,Low,1,1
32,Hispanic,Male,6,M,Battery,0,0,0,1,5,Medium,0,1
26,Caucasian,Male,2,F,Burglary Dwelling Assault/Batt,0,0,1,1,3,Low,1,1
28,Caucasian,Male,2,F,Tamper With Witness/Victim/CI,0,0,0,1,2,Low,1,1
49,African-American,Male,2,F,Neglect Child / No Bodily Harm,0,0,0,0,1,Low,1,1
56,Caucasian,Male,1,F,Possession of Hydrocodone,0,0,0,0,2,Low,1,1
53,Caucasian,Male,8,M,Viol Injunct Domestic Violence,0,0,0,0,4,Low,0,1
27,Other,Male,2,M,Criminal Mischief Damage <$200,0,0,0,1,2,Low,0,1
34,Hispanic,Male,17,F,arrest case no charge,0,0,0,1,6,Medium,1,1
41,Caucasian,Male,3,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
45,African-American,Male,6,F,Possession Of Alprazolam,0,0,0,0,4,Low,1,1
21,African-American,Female,0,F,Burglary Dwelling Assault/Batt,0,0,0,0,10,High,1,0
27,Caucasian,Male,2,M,Battery,0,0,1,1,4,Low,0,1
21,African-American,Male,0,F,Burglary Conveyance Armed,0,0,0,0,3,Low,1,1
31,Caucasian,Male,0,F,Possession of Oxycodone,0,0,0,0,1,Low,1,1
45,Hispanic,Female,0,M,Criminal Mischief Damage <$200,0,0,0,0,1,Low,0,0
30,African-American,Male,8,F,arrest case no charge,2,0,0,0,6,Medium,1,1
43,Hispanic,Male,1,M,DUI Property Damage/Injury,0,0,0,1,1,Low,0,1
23,African-American,Male,0,F,"Poss3,4 Methylenedioxymethcath",0,0,0,0,4,Low,1,1
52,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
48,African-American,Male,11,M,Resist/Obstruct W/O Violence,0,0,0,1,4,Low,0,1
51,African-American,Female,3,M,Tampering With Physical Evidence,0,0,0,0,2,Low,0,0
30,Caucasian,Male,1,M,arrest case no charge,0,0,0,1,2,Low,0,1
29,African-American,Female,5,F,arrest case no charge,0,0,0,1,4,Low,1,0
44,African-American,Female,0,F,Tampering With Physical Evidence,0,0,0,0,1,Low,1,0
34,African-American,Male,12,F,Leaving the Scene of Accident,0,0,0,1,6,Medium,1,1
25,Hispanic,Female,0,F,"Poss3,4 Methylenedioxymethcath",0,0,0,0,4,Low,1,0
28,African-American,Male,5,F,Aggrav Battery w/Deadly Weapon,1,2,0,1,7,Medium,1,1
28,African-American,Male,9,F,arrest case no charge,0,0,0,1,7,Medium,1,1
37,Other,Male,0,M,Viol Injunct Domestic Violence,0,0,0,0,1,Low,0,1
34,Caucasian,Female,0,F,Grand Theft (Motor Vehicle),0,0,0,0,3,Low,1,0
23,African-American,Male,3,M,Fail Register Vehicle,0,2,1,1,7,Medium,0,1
71,Caucasian,Male,3,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
45,Caucasian,Male,2,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,1
33,Native American,Female,5,F,Use of Anti-Shoplifting Device,0,0,0,1,7,Medium,1,0
29,African-American,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
36,Hispanic,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,0,2,Low,1,1
52,African-American,Male,17,F,Possession of Cocaine,0,0,0,1,7,Medium,1,1
42,Hispanic,Male,1,F,Aggrav Battery w/Deadly Weapon,0,0,0,1,1,Low,1,1
21,African-American,Male,0,M,Battery,0,0,0,0,5,Medium,0,1
29,Caucasian,Male,2,M,Fleeing or Eluding a LEO,0,0,0,0,1,Low,0,1
54,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
27,Caucasian,Male,0,F,Possession of Cocaine,0,0,0,1,2,Low,1,1
29,Caucasian,Male,1,M,Battery,0,0,0,0,3,Low,0,1
25,Hispanic,Female,14,F,Burglary Unoccupied Dwelling,0,1,2,0,6,Medium,1,0
62,Other,Male,0,M,Battery,0,0,0,0,1,Low,0,1
23,African-American,Female,2,M,arrest case no charge,0,0,0,1,7,Medium,0,0
22,Other,Male,1,F,Grand Theft Firearm,0,0,0,1,4,Low,1,1
65,Caucasian,Female,1,F,Aggravated Assault W/Dead Weap,0,0,0,0,1,Low,1,0
31,African-American,Male,15,F,Cruelty Toward Child,0,3,4,1,6,Medium,1,1
31,Caucasian,Male,0,F,Felony Battery (Dom Strang),0,0,0,0,1,Low,1,1
21,African-American,Male,0,F,Aggravated Battery,0,0,0,0,9,High,1,1
27,African-American,Male,17,F,Driving While License Revoked,0,2,0,1,7,Medium,1,1
33,Caucasian,Male,1,F,Aggravated Assault W/dead Weap,0,0,0,0,2,Low,1,1
25,African-American,Male,3,F,Pos Cannabis W/Intent Sel/Del,0,1,0,0,7,Medium,1,1
39,Caucasian,Male,1,F,Possession Of Anabolic Steroid,0,0,0,0,1,Low,1,1
29,African-American,Male,8,M,Possess Cannabis/20 Grams Or Less,0,0,0,1,9,High,0,1
27,African-American,Male,15,F,Battery on Law Enforc Officer,0,0,0,1,10,High,1,1
42,Caucasian,Female,0,F,Child Abuse,0,0,0,0,1,Low,1,0
21,Caucasian,Male,0,F,Tampering With Physical Evidence,0,0,0,0,9,High,1,1
27,African-American,Male,5,M,Susp Drivers Lic 1st Offense,0,0,1,1,5,Medium,0,1
36,African-American,Male,2,M,Battery,0,0,0,1,9,High,0,1
24,African-American,Female,0,F,Uttering a Forged Instrument,0,0,0,1,4,Low,1,0
67,Caucasian,Female,0,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,0
29,Other,Male,4,F,Throw Deadly Missile Into Veh,0,0,0,1,2,Low,1,1
39,African-American,Male,3,F,arrest case no charge,0,0,0,1,4,Low,1,1
41,Hispanic,Male,1,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
25,African-American,Female,1,F,arrest case no charge,0,0,0,0,3,Low,1,0
40,Caucasian,Male,8,F,Possession of Oxycodone,0,0,0,1,8,High,1,1
37,African-American,Male,4,M,Battery,0,0,0,1,4,Low,0,1
42,African-American,Female,8,F,arrest case no charge,0,0,0,1,8,High,1,0
26,African-American,Male,8,F,"Poss3,4 Methylenedioxymethcath",0,0,0,1,9,High,1,1
23,African-American,Male,1,M,Unlaw LicTag/Sticker Attach,0,0,0,0,6,Medium,0,1
31,Caucasian,Female,1,M,Battery,0,0,0,1,1,Low,0,0
26,Caucasian,Male,4,F,"Deliver 3,4 Methylenediox",0,0,0,1,7,Medium,1,1
51,Caucasian,Male,2,M,Viol Injunct Domestic Violence,0,0,0,1,1,Low,0,1
67,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
27,African-American,Male,10,F,Driving While License Revoked,0,0,0,0,7,Medium,1,1
26,Caucasian,Female,1,M,Battery,0,0,0,0,6,Medium,0,0
55,African-American,Male,3,M,arrest case no charge,0,0,0,1,5,Medium,0,1
31,Other,Male,0,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,3,Low,1,1
28,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,4,Low,0,1
51,Caucasian,Female,0,M,Unlaw LicTag/Sticker Attach,0,0,0,0,1,Low,0,0
28,African-American,Male,13,F,arrest case no charge,0,0,0,1,8,High,1,1
22,African-American,Male,0,F,Exhibition Weapon School Prop,0,0,0,1,7,Medium,1,1
26,African-American,Male,2,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,3,Low,1,1
27,African-American,Female,1,F,Uttering a Forged Instrument,0,1,0,0,3,Low,1,0
32,African-American,Male,5,M,arrest case no charge,0,0,0,0,4,Low,0,1
36,African-American,Male,11,F,Possession of Cocaine,0,0,0,1,6,Medium,1,1
27,African-American,Male,4,M,Battery,0,0,0,0,6,Medium,0,1
41,Caucasian,Male,1,F,Aggrav Battery w/Deadly Weapon,0,0,0,1,1,Low,1,1
24,African-American,Male,12,M,Battery,0,3,0,0,10,High,0,1
61,African-American,Male,11,F,Possession of Cocaine,0,0,0,0,3,Low,1,1
29,Caucasian,Female,3,F,arrest case no charge,0,0,0,0,3,Low,1,0
34,Caucasian,Male,11,F,Driving While License Revoked,0,0,0,0,4,Low,1,1
45,Caucasian,Male,0,F,Possession Of Heroin,0,0,0,0,3,Low,1,1
21,Caucasian,Male,3,F,Poss Contr Subst W/o Prescript,0,2,1,1,10,High,1,1
28,African-American,Male,20,F,Driving While License Revoked,0,0,0,1,8,High,1,1
31,Caucasian,Male,6,F,arrest case no charge,0,0,0,0,4,Low,1,1
59,Caucasian,Male,0,M,Viol Injunct Domestic Violence,0,0,0,1,2,Low,0,1
40,African-American,Male,8,M,Battery,0,0,0,1,4,Low,0,1
22,Caucasian,Female,1,M,Viol Pretrial Release Dom Viol,0,0,1,0,8,High,0,0
21,African-American,Male,1,M,Burglary Unoccupied Dwelling,0,1,0,1,4,Low,0,1
25,Caucasian,Male,2,F,Possession of Cocaine,0,0,0,1,5,Medium,1,1
25,African-American,Female,1,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,5,Medium,1,0
47,African-American,Male,3,M,Expired DL More Than 6 Months,0,0,0,1,5,Medium,0,1
21,African-American,Male,5,M,Battery,0,0,0,1,5,Medium,0,1
29,African-American,Male,1,F,arrest case no charge,0,0,0,1,5,Medium,1,1
40,Caucasian,Male,4,F,Grand Theft in the 3rd Degree,0,0,0,1,5,Medium,1,1
32,Hispanic,Female,1,F,arrest case no charge,0,0,0,0,2,Low,1,0
39,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
22,Other,Male,3,F,arrest case no charge,0,0,1,0,3,Low,1,1
30,African-American,Female,0,M,Battery,0,0,0,1,5,Medium,0,0
25,Caucasian,Male,0,M,Disorderly Intoxication,0,0,0,0,9,High,0,1
21,Caucasian,Female,0,M,Battery,0,0,0,1,5,Medium,0,0
25,Caucasian,Male,0,M,Battery,0,0,0,1,2,Low,0,1
27,African-American,Male,5,M,Possess Cannabis/20 Grams Or Less,0,0,0,1,10,High,0,1
45,Caucasian,Male,4,M,arrest case no charge,0,0,0,1,1,Low,0,1
32,African-American,Male,4,F,arrest case no charge,0,0,0,1,3,Low,1,1
22,African-American,Male,0,M,Battery,0,0,0,1,10,High,0,1
23,Other,Male,6,F,Poss Pyrrolidinovalerophenone,0,0,0,1,8,High,1,1
44,African-American,Female,6,F,Possession of Cocaine,0,0,0,0,6,Medium,1,0
59,Other,Male,20,F,Felony Petit Theft,0,0,0,1,3,Low,1,1
23,African-American,Male,0,F,Unauth Poss ID Card or DL,0,0,0,0,4,Low,1,1
46,Caucasian,Male,0,F,Aggravated Assault,0,0,0,0,1,Low,1,1
33,Caucasian,Male,2,F,Possession of Oxycodone,0,0,0,0,4,Low,1,1
30,Other,Male,1,M,Battery,0,0,0,1,2,Low,0,1
40,Caucasian,Female,3,F,Possession of Cocaine,0,0,0,1,1,Low,1,0
54,Caucasian,Male,7,F,Possession of Cannabis,0,0,0,0,3,Low,1,1
21,Caucasian,Male,0,M,Battery,0,0,0,0,7,Medium,0,1
43,Caucasian,Male,6,M,Assault,0,0,0,1,2,Low,0,1
22,African-American,Male,0,M,Resist/Obstruct W/O Violence,0,0,0,0,10,High,0,1
31,African-American,Male,0,F,Driving While License Revoked,0,0,0,0,7,Medium,1,1
32,African-American,Male,6,F,Possession of Cocaine,0,0,0,1,8,High,1,1
27,Hispanic,Male,4,F,False Imprisonment,0,0,0,1,2,Low,1,1
21,African-American,Male,1,M,Battery,0,0,0,0,5,Medium,0,1
23,Caucasian,Male,0,M,Battery,0,0,0,0,6,Medium,0,1
33,African-American,Male,3,M,Resist Officer w/Violence,0,0,0,1,6,Medium,0,1
64,African-American,Male,0,M,Battery,0,0,0,0,2,Low,0,1
42,Other,Female,0,F,Burglary Dwelling Assault/Batt,0,0,0,0,1,Low,1,0
20,African-American,Male,0,F,Burglary Unoccupied Dwelling,0,0,1,0,4,Low,1,1
26,Caucasian,Male,1,M,Battery,0,0,0,0,2,Low,0,1
30,African-American,Male,18,F,Burglary Conveyance Unoccup,0,1,1,1,10,High,1,1
23,Hispanic,Male,0,M,Battery,0,0,0,1,2,Low,0,1
23,African-American,Male,10,F,arrest case no charge,0,0,1,1,10,High,1,1
60,African-American,Male,13,F,Felony Petit Theft,0,0,0,1,6,Medium,1,1
46,African-American,Male,2,F,arrest case no charge,0,0,0,1,7,Medium,1,1
56,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,1,1,Low,0,1
45,African-American,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,0
26,African-American,Male,4,F,Fleeing Or Attmp Eluding A Leo,0,0,0,1,3,Low,1,1
47,African-American,Female,4,M,Battery,0,0,0,0,6,Medium,0,0
29,African-American,Female,7,F,Aggravated Assault W/dead Weap,0,1,0,1,7,Medium,1,0
32,African-American,Male,9,F,"Poss3,4 Methylenedioxymethcath",2,1,0,0,10,High,1,1
23,Other,Male,0,F,Deliver Cocaine,0,0,0,0,4,Low,1,1
29,African-American,Male,10,F,Felony Battery (Dom Strang),0,0,0,1,9,High,1,1
33,Hispanic,Male,11,F,Tamper With Witness/Victim/CI,0,0,1,1,6,Medium,1,1
22,African-American,Male,1,F,Robbery Sudd Snatch No Weapon,0,0,0,1,6,Medium,1,1
28,African-American,Female,1,F,Battery on Law Enforc Officer,0,0,0,0,2,Low,1,0
36,Caucasian,Male,0,F,Unauth Poss ID Card or DL,0,0,0,0,1,Low,1,1
32,Hispanic,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,0,3,Low,1,1
24,African-American,Male,0,F,Resist Officer w/Violence,0,0,0,0,6,Medium,1,1
33,African-American,Male,9,M,Assault,2,0,0,1,9,High,0,1
46,African-American,Male,2,M,arrest case no charge,0,0,0,0,6,Medium,0,1
31,Caucasian,Male,9,M,Battery,0,0,0,1,8,High,0,1
49,Caucasian,Male,3,F,Possession of Cocaine,0,0,0,1,8,High,1,1
24,African-American,Male,0,F,Poss Contr Subst W/o Prescript,0,0,3,1,3,Low,1,1
57,African-American,Male,28,F,Possession of Cocaine,0,0,0,1,10,High,1,1
36,African-American,Male,14,F,Possession of Cocaine,1,2,0,1,10,High,1,1
43,African-American,Male,23,F,Deliver Cocaine 1000FT Park,0,1,0,0,7,Medium,1,1
42,African-American,Male,0,M,Possess Cannabis/20 Grams Or Less,0,0,0,0,7,Medium,0,1
32,Caucasian,Male,4,F,"Deliver 3,4 Methylenediox",0,0,0,1,10,High,1,1
26,Caucasian,Male,1,F,arrest case no charge,0,0,0,0,4,Low,1,1
74,Caucasian,Male,0,M,Lve/Scen/Acc/Veh/Prop/Damage,0,0,0,0,1,Low,0,1
24,African-American,Male,3,F,Possession Burglary Tools,0,0,1,1,6,Medium,1,1
24,Hispanic,Female,1,M,Battery,0,0,0,0,3,Low,0,0
22,Other,Male,0,F,Grand Theft in the 3rd Degree,0,0,1,0,3,Low,1,1
33,African-American,Male,2,M,Driving License Suspended,0,0,0,0,4,Low,0,1
22,African-American,Male,1,M,Battery,0,0,0,1,6,Medium,0,1
50,Caucasian,Male,4,M,Disorderly Intoxication,0,0,0,0,2,Low,0,1
28,Caucasian,Female,7,F,arrest case no charge,0,0,0,1,6,Medium,1,0
35,African-American,Female,5,F,Aggrav Battery w/Deadly Weapon,0,0,1,1,7,Medium,1,0
33,African-American,Male,0,F,Failure To Return Hired Vehicle,0,0,0,1,1,Low,1,1
36,African-American,Female,1,M,Battery,0,0,0,0,2,Low,0,0
28,African-American,Male,2,F,arrest case no charge,0,0,0,1,2,Low,1,1
63,African-American,Male,1,F,arrest case no charge,0,0,0,0,1,Low,1,1
69,Caucasian,Female,5,F,,0,0,0,0,3,Low,1,0
41,African-American,Male,18,F,arrest case no charge,1,0,0,1,6,Medium,1,1
44,Caucasian,Male,1,M,Battery,0,0,0,0,1,Low,0,1
29,African-American,Female,0,F,Robbery / No Weapon,0,0,0,0,2,Low,1,0
52,Caucasian,Female,0,M,Battery,0,0,0,0,3,Low,0,0
23,African-American,Male,1,F,Possession of Cocaine,0,0,0,1,10,High,1,1
22,Hispanic,Female,0,M,Battery,0,0,0,0,4,Low,0,0
26,Caucasian,Male,0,F,Tampering With Physical Evidence,0,0,0,0,4,Low,1,1
24,African-American,Male,0,M,Viol Injunct Domestic Violence,0,0,0,1,6,Medium,0,1
45,African-American,Male,4,M,Driving Under The Influence,0,0,0,0,2,Low,0,1
22,Hispanic,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,1,2,Low,1,1
24,African-American,Male,4,F,Burglary Unoccupied Dwelling,0,0,0,1,4,Low,1,1
26,Hispanic,Female,1,M,DUI - Enhanced,0,0,0,0,4,Low,0,0
47,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
26,African-American,Male,0,F,Uttering Forged Bills,0,0,0,0,4,Low,1,1
36,African-American,Male,9,F,Possession of Cocaine,0,0,0,1,7,Medium,1,1
33,Caucasian,Male,2,M,DUI Property Damage/Injury,0,0,0,1,3,Low,0,1
52,Caucasian,Male,1,M,Battery,0,0,0,0,1,Low,0,1
51,Caucasian,Male,0,F,arrest case no charge,0,0,0,0,1,Low,1,1
47,African-American,Male,7,F,Agg Battery Grt/Bod/Harm,0,0,0,1,1,Low,1,1
38,Caucasian,Male,1,M,Reckless Driving,0,0,0,1,1,Low,0,1
67,Caucasian,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,0,3,Low,1,1
47,African-American,Male,1,F,Battery on Law Enforc Officer,0,0,0,0,1,Low,1,1
66,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
39,Caucasian,Male,0,F,Grand Theft (Motor Vehicle),0,0,0,0,2,Low,1,1
49,Caucasian,Female,2,M,Viol Injunct Domestic Violence,0,0,0,0,3,Low,0,0
45,African-American,Female,9,M,Battery,0,0,0,0,7,Medium,0,0
22,Asian,Male,1,M,DUI Level 0.15 Or Minor In Veh,0,0,0,0,2,Low,0,1
46,Caucasian,Female,7,F,Tampering With Physical Evidence,0,0,0,1,7,Medium,1,0
29,African-American,Male,15,F,Driving While License Revoked,0,0,0,1,6,Medium,1,1
28,African-American,Male,2,M,Possess Cannabis/20 Grams Or Less,0,0,0,1,5,Medium,0,1
22,African-American,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,1,4,Low,1,0
20,African-American,Male,1,F,arrest case no charge,1,0,1,1,5,Medium,1,1
34,Caucasian,Male,5,F,arrest case no charge,0,0,0,0,1,Low,1,1
22,African-American,Male,8,F,Burglary Unoccupied Dwelling,0,1,0,1,4,Low,1,1
25,Caucasian,Male,3,M,Driving License Suspended,0,0,0,1,9,High,0,1
34,African-American,Male,1,F,arrest case no charge,0,0,0,0,6,Medium,1,1
34,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,0,5,Medium,1,1
54,African-American,Male,10,F,Possession of Cocaine,0,0,0,1,4,Low,1,1
51,Other,Male,0,F,Possession Of Methamphetamine,0,0,0,1,1,Low,1,1
36,Caucasian,Female,5,F,arrest case no charge,0,0,0,1,3,Low,1,0
20,Asian,Male,2,F,Grand Theft in the 3rd Degree,0,1,0,1,10,High,1,1
30,African-American,Male,8,F,Possession of Cocaine,1,0,2,1,5,Medium,1,1
44,Hispanic,Male,0,M,Battery,0,0,0,1,1,Low,0,1
23,African-American,Female,1,F,Burglary Conveyance Unoccup,0,0,0,1,4,Low,1,0
40,Caucasian,Male,0,F,Felony Battery (Dom Strang),0,0,0,0,1,Low,1,1
27,Caucasian,Female,0,M,Battery,0,0,0,1,8,High,0,0
23,Hispanic,Male,2,F,Burglary Conveyance Armed,0,0,0,0,5,Medium,1,1
25,African-American,Male,3,F,Driving While License Revoked,0,0,0,1,6,Medium,1,1
47,African-American,Male,14,M,Battery,0,0,0,0,6,Medium,0,1
27,African-American,Female,3,F,Grand Theft in the 3rd Degree,0,0,1,1,6,Medium,1,0
38,African-American,Male,16,M,Battery,2,3,0,1,9,High,0,1
27,African-American,Male,0,M,Battery,0,0,0,1,1,Low,0,1
24,Hispanic,Male,0,M,Battery,0,0,0,0,3,Low,0,1
30,Caucasian,Male,4,F,Possession Of Heroin,0,0,0,1,8,High,1,1
33,African-American,Male,4,M,Exposes Culpable Negligence,0,0,0,1,7,Medium,0,1
29,African-American,Female,2,F,Resist Officer w/Violence,0,0,0,1,3,Low,1,0
38,Other,Male,0,M,Battery,0,0,0,0,2,Low,0,1
56,African-American,Male,31,F,Possession of Cocaine,0,0,0,1,6,Medium,1,1
26,African-American,Male,0,F,Burglary Conveyance Assault/Bat,0,0,0,0,2,Low,1,1
28,African-American,Female,5,F,Poss Anti-Shoplifting Device,0,0,0,0,8,High,1,0
43,African-American,Male,5,M,arrest case no charge,0,0,0,0,6,Medium,0,1
29,African-American,Male,2,F,Possession of Cannabis,0,0,0,1,2,Low,1,1
22,African-American,Male,1,F,Grand Theft (Motor Vehicle),0,0,1,1,7,Medium,1,1
74,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,1,Low,1,1
47,African-American,Male,4,F,Possession of Cocaine,0,0,0,1,10,High,1,1
42,Caucasian,Female,4,F,Battery Emergency Care Provide,0,0,0,1,8,High,1,0
43,Caucasian,Female,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,0
28,African-American,Female,6,M,Unlaw LicTag/Sticker Attach,0,0,0,1,5,Medium,0,0
24,African-American,Female,0,F,Corrupt Public Servant,0,0,0,0,4,Low,1,0
26,Asian,Male,2,F,arrest case no charge,0,0,0,1,3,Low,1,1
56,African-American,Male,0,M,Battery,0,0,0,0,2,Low,0,1
47,Hispanic,Male,3,M,Driving License Suspended,0,0,0,1,6,Medium,0,1
49,Caucasian,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
36,Other,Female,1,M,Battery,0,0,0,0,1,Low,0,0
24,Caucasian,Female,1,F,Burglary Structure Occupied,0,0,0,0,4,Low,1,0
30,African-American,Male,3,F,Resist Officer w/Violence,0,0,0,1,4,Low,1,1
28,Caucasian,Male,11,F,arrest case no charge,0,0,0,0,6,Medium,1,1
50,Hispanic,Female,1,F,Battery on a Person Over 65,0,0,0,1,3,Low,1,0
39,African-American,Female,1,F,arrest case no charge,0,0,0,1,7,Medium,1,0
26,African-American,Female,4,F,Felony Battery,0,0,0,1,8,High,1,0
56,African-American,Male,4,F,Poss of Cocaine W/I/D/S 1000FT Park,0,0,0,0,7,Medium,1,1
58,Caucasian,Male,8,M,Criminal Mischief,0,0,0,0,2,Low,0,1
33,African-American,Male,3,F,Carrying Concealed Firearm,0,0,0,0,4,Low,1,1
31,African-American,Female,9,F,Grand Theft in the 3rd Degree,0,0,0,1,8,High,1,0
25,Caucasian,Male,5,M,Resist/Obstruct W/O Violence,4,0,0,0,8,High,0,1
25,Caucasian,Male,7,M,Trespass Struct/Conveyance,0,0,0,1,5,Medium,0,1
20,African-American,Male,1,F,Burglary Unoccupied Dwelling,0,0,1,1,10,High,1,1
30,Caucasian,Female,3,F,Driving While License Revoked,0,0,0,0,5,Medium,1,0
29,Caucasian,Male,14,F,Grand Theft (Motor Vehicle),0,0,2,1,10,High,1,1
31,Hispanic,Male,1,M,Driving License Suspended,0,0,0,0,6,Medium,0,1
21,African-American,Male,0,F,Poss F/Arm Delinq,0,0,0,1,7,Medium,1,1
44,African-American,Male,11,F,arrest case no charge,0,0,1,1,5,Medium,1,1
30,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,3,Low,1,1
35,African-American,Male,12,M,Battery,0,0,1,1,6,Medium,0,1
34,Caucasian,Male,4,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,5,Medium,1,1
26,African-American,Male,2,M,Unlaw LicTag/Sticker Attach,0,0,0,0,2,Low,0,1
51,Caucasian,Male,4,M,Battery,0,0,0,0,1,Low,0,1
36,African-American,Male,0,M,DUI - Enhanced,0,0,0,0,2,Low,0,1
26,Caucasian,Male,3,M,Susp Drivers Lic 1st Offense,0,0,0,1,2,Low,0,1
21,African-American,Male,1,F,Robbery Sudd Snatch No Weapon,0,0,0,0,6,Medium,1,1
59,African-American,Male,5,M,Alcoholic Beverage Violation-FL,0,0,0,0,5,Medium,0,1
29,African-American,Male,7,F,Attempted Deliv Control Subst,0,2,0,1,7,Medium,1,1
28,Hispanic,Male,1,F,Robbery Sudd Snatch No Weapon,0,0,0,0,3,Low,1,1
37,African-American,Male,4,F,Fleeing Or Attmp Eluding A Leo,0,0,0,0,3,Low,1,1
41,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
31,Hispanic,Male,7,M,Susp Drivers Lic 1st Offense,1,0,0,1,9,High,0,1
23,African-American,Male,0,F,Burglary Conveyance Unoccup,0,0,0,1,6,Medium,1,1
54,Caucasian,Female,1,M,Battery,0,0,0,0,1,Low,0,0
30,Caucasian,Male,2,M,Battery,0,0,0,0,9,High,0,1
28,Caucasian,Male,0,M,Battery,0,0,0,1,4,Low,0,1
22,African-American,Male,0,M,Battery,0,0,0,0,5,Medium,0,1
21,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,1,8,High,1,1
27,African-American,Male,1,M,DUI Property Damage/Injury,0,0,2,0,5,Medium,0,1
61,African-American,Male,4,M,Alcoholic Beverage Violation-FL,0,0,0,1,9,High,0,1
60,Caucasian,Male,0,M,Petit Theft $100- $300,0,0,0,1,1,Low,0,1
22,Hispanic,Male,0,M,Battery,0,0,1,0,3,Low,0,1
22,Caucasian,Female,1,F,"Poss3,4 Methylenedioxymethcath",0,0,0,0,7,Medium,1,0
49,Caucasian,Female,3,F,Grand Theft in the 3rd Degree,0,0,0,0,2,Low,1,0
61,Caucasian,Female,1,M,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,Low,0,0
51,African-American,Male,7,M,Driving Under The Influence,0,0,0,1,6,Medium,0,1
49,Caucasian,Female,2,F,Grand Theft (Motor Vehicle),0,0,0,0,6,Medium,1,0
24,African-American,Female,0,F,Possession of XLR11,0,0,0,1,6,Medium,1,0
36,Caucasian,Female,4,M,Battery,0,0,0,1,6,Medium,0,0
42,Caucasian,Male,5,F,arrest case no charge,0,0,0,0,4,Low,1,1
